relative_path,current_ttl,suggested_ttl,confidence,title,doc_type,key_signals,reason
docs/02_enterprise_architecture/02_domain_architecture_docs/27_d_exec_sim_architecture.md,permanent,permanent,medium,D-EXEC_SIM 执行仿真架构图,architecture_view,目录=permanent | 正文永久: 规则 | 正文临时: note,标题无信号，目录语义: 企业架构永久区（TOGAF 视图+架构模型）（匹配 docs/02_enterprise_architecture/）
docs/02_enterprise_architecture/02_domain_architecture_docs/28_d_exec_sim.md,permanent,permanent,medium,D-EXEC_SIM 执行仿真架构文档,architecture_view,"目录=permanent | 正文永久: 规则 | 正文临时: log,note",标题无信号，目录语义: 企业架构永久区（TOGAF 视图+架构模型）（匹配 docs/02_enterprise_architecture/）
docs/02_enterprise_architecture/02_domain_architecture_docs/28_d_ex_core.md,permanent,permanent,medium,D-EX_CORE 执行核心架构文档,architecture_view,目录=permanent,标题无信号，目录语义: 企业架构永久区（TOGAF 视图+架构模型）（匹配 docs/02_enterprise_architecture/）
docs/02_enterprise_architecture/02_domain_architecture_docs/28_d_ex_core_architecture.md,permanent,permanent,medium,D-EX_CORE 执行核心架构图,architecture_view,目录=permanent | 正文永久: 规则 | 正文临时: note,标题无信号，目录语义: 企业架构永久区（TOGAF 视图+架构模型）（匹配 docs/02_enterprise_architecture/）
docs/02_enterprise_architecture/02_domain_architecture_docs/29_d_ex_core.md,permanent,permanent,medium,D-EX_CORE 执行核心架构文档,architecture_view,目录=permanent | 正文临时: log,标题无信号，目录语义: 企业架构永久区（TOGAF 视图+架构模型）（匹配 docs/02_enterprise_architecture/）
docs/02_enterprise_architecture/02_domain_architecture_docs/29_d_ex_sor.md,permanent,permanent,medium,D-EX_SOR 执行路由架构文档,architecture_view,目录=permanent | 正文永久: 规则 | 正文临时: note,标题无信号，目录语义: 企业架构永久区（TOGAF 视图+架构模型）（匹配 docs/02_enterprise_architecture/）
docs/02_enterprise_architecture/02_domain_architecture_docs/29_d_ex_sor_architecture.md,permanent,permanent,medium,D-EX_SOR 执行路由架构图,architecture_view,目录=permanent | 正文永久: 规则 | 正文临时: note,标题无信号，目录语义: 企业架构永久区（TOGAF 视图+架构模型）（匹配 docs/02_enterprise_architecture/）
docs/02_enterprise_architecture/02_domain_architecture_docs/30_d_ex_sor.md,permanent,permanent,medium,D-EX_SOR 执行路由架构文档,architecture_view,"目录=permanent | 正文永久: 规则 | 正文临时: log,note",标题无信号，目录语义: 企业架构永久区（TOGAF 视图+架构模型）（匹配 docs/02_enterprise_architecture/）
docs/02_enterprise_architecture/02_domain_architecture_docs/30_d_factor.md,permanent,permanent,medium,D-FACTOR 因子架构文档,architecture_view,目录=permanent,标题无信号，目录语义: 企业架构永久区（TOGAF 视图+架构模型）（匹配 docs/02_enterprise_architecture/）
docs/02_enterprise_architecture/02_domain_architecture_docs/30_d_factor_architecture.md,permanent,permanent,medium,D-FACTOR 因子架构图,architecture_view,目录=permanent | 正文临时: note,标题无信号，目录语义: 企业架构永久区（TOGAF 视图+架构模型）（匹配 docs/02_enterprise_architecture/）
docs/02_enterprise_architecture/02_domain_architecture_docs/31_d_factor.md,permanent,permanent,medium,D-FACTOR 因子架构文档,architecture_view,目录=permanent | 正文临时: log,标题无信号，目录语义: 企业架构永久区（TOGAF 视图+架构模型）（匹配 docs/02_enterprise_architecture/）
docs/02_enterprise_architecture/02_domain_architecture_docs/31_d_fundamental_signal.md,permanent,permanent,medium,D-FUNDAMENTAL_SIGNAL 基本面信号架构文档,architecture_view,目录=permanent,标题无信号，目录语义: 企业架构永久区（TOGAF 视图+架构模型）（匹配 docs/02_enterprise_architecture/）
docs/02_enterprise_architecture/02_domain_architecture_docs/31_d_fundamental_signal_architecture.md,permanent,permanent,medium,D-FUNDAMENTAL_SIGNAL 基本面信号架构图,architecture_view,目录=permanent,标题无信号，目录语义: 企业架构永久区（TOGAF 视图+架构模型）（匹配 docs/02_enterprise_architecture/）
docs/02_enterprise_architecture/02_domain_architecture_docs/32_d_fundamental_signal.md,permanent,permanent,medium,D-FUNDAMENTAL_SIGNAL 基本面信号架构文档,architecture_view,目录=permanent | 正文临时: log,标题无信号，目录语义: 企业架构永久区（TOGAF 视图+架构模型）（匹配 docs/02_enterprise_architecture/）
docs/02_enterprise_architecture/02_domain_architecture_docs/33_d_governance.md,permanent,permanent,medium,D-GOVERNANCE 生命周期管理架构文档,architecture_view,"目录=permanent | 正文永久: blueprint,schema,index | 正文临时: log",标题无信号，目录语义: 企业架构永久区（TOGAF 视图+架构模型）（匹配 docs/02_enterprise_architecture/）
docs/02_enterprise_architecture/02_domain_architecture_docs/34_d_gov_audit.md,permanent,permanent,medium,D-GOV_AUDIT 审计追踪架构文档,architecture_view,"目录=permanent | 标题临时: 审计 | 正文永久: blueprint | 正文临时: log,审计,audit",标题含过程性词但 doc_type=architecture_view 为永久类型，doc_type 优先于标题
docs/02_enterprise_architecture/02_domain_architecture_docs/35_d_governance.md,permanent,permanent,medium,D-GOVERNANCE 生命周期管理架构文档,architecture_view,"目录=permanent | 正文永久: schema,registry,index | 正文临时: audit",标题无信号，目录语义: 企业架构永久区（TOGAF 视图+架构模型）（匹配 docs/02_enterprise_architecture/）
docs/02_enterprise_architecture/02_domain_architecture_docs/35_d_governance_architecture.md,permanent,permanent,medium,D-GOVERNANCE 生命周期管理架构图,architecture_view,"目录=permanent | 正文永久: schema,registry,index | 正文临时: audit",标题无信号，目录语义: 企业架构永久区（TOGAF 视图+架构模型）（匹配 docs/02_enterprise_architecture/）
docs/02_enterprise_architecture/02_domain_architecture_docs/35_d_gov_docs.md,permanent,permanent,medium,D-GOV_DOCS architecture_docs架构文档,architecture_view,"目录=permanent | 正文永久: rule,invariant,schema | 正文临时: log",标题无信号，目录语义: 企业架构永久区（TOGAF 视图+架构模型）（匹配 docs/02_enterprise_architecture/）
docs/02_enterprise_architecture/02_domain_architecture_docs/36_d_gov_audit.md,permanent,permanent,medium,D-GOV_AUDIT 审计追踪架构文档,architecture_view,"目录=permanent | 标题临时: 审计 | 正文永久: blueprint | 正文临时: 审计,audit",标题含过程性词但 doc_type=architecture_view 为永久类型，doc_type 优先于标题
docs/02_enterprise_architecture/02_domain_architecture_docs/36_d_gov_audit_architecture.md,permanent,permanent,medium,D-GOV_AUDIT 审计追踪架构图,architecture_view,"目录=permanent | 标题临时: 审计 | 正文永久: blueprint | 正文临时: 审计,audit",标题含过程性词但 doc_type=architecture_view 为永久类型，doc_type 优先于标题
docs/02_enterprise_architecture/02_domain_architecture_docs/36_d_gov_drift.md,permanent,permanent,medium,D-GOV_DRIFT 漂移检测架构文档,architecture_view,目录=permanent | 正文永久: blueprint | 正文临时: log,标题无信号，目录语义: 企业架构永久区（TOGAF 视图+架构模型）（匹配 docs/02_enterprise_architecture/）
docs/02_enterprise_architecture/02_domain_architecture_docs/37_d_gov_enforcement.md,permanent,permanent,medium,D-GOV_ENFORCEMENT rule_enforcement架构文档,architecture_view,目录=permanent | 正文永久: 门禁 | 正文临时: log,标题无信号，目录语义: 企业架构永久区（TOGAF 视图+架构模型）（匹配 docs/02_enterprise_architecture/）
docs/02_enterprise_architecture/02_domain_architecture_docs/38_d_gov_drift.md,permanent,permanent,medium,D-GOV_DRIFT 漂移检测架构文档,architecture_view,目录=permanent | 正文永久: blueprint,标题无信号，目录语义: 企业架构永久区（TOGAF 视图+架构模型）（匹配 docs/02_enterprise_architecture/）
docs/02_enterprise_architecture/02_domain_architecture_docs/38_d_gov_drift_architecture.md,permanent,permanent,medium,D-GOV_DRIFT 漂移检测架构图,architecture_view,目录=permanent,标题无信号，目录语义: 企业架构永久区（TOGAF 视图+架构模型）（匹配 docs/02_enterprise_architecture/）
docs/02_enterprise_architecture/02_domain_architecture_docs/38_d_gov_rule.md,permanent,permanent,high,D-GOV_RULE 规则治理架构文档,architecture_view,"目录=permanent | 标题永久: 规则 | 正文永久: 规则,policy | 正文临时: log",标题强信号(permanent)，目录一致
docs/02_enterprise_architecture/02_domain_architecture_docs/39_d_gov_rule.md,permanent,permanent,high,D-GOV_RULE 规则治理架构文档,architecture_view,"目录=permanent | 标题永久: 规则 | 正文永久: 规则,标准,policy",标题强信号(permanent)，目录一致
docs/02_enterprise_architecture/02_domain_architecture_docs/39_d_gov_rule_architecture.md,permanent,permanent,high,D-GOV_RULE 规则治理架构图,architecture_view,"目录=permanent | 标题永久: 规则 | 正文永久: 规则,policy,gate | 正文临时: note",标题强信号(permanent)，目录一致
docs/02_enterprise_architecture/02_domain_architecture_docs/39_d_gov_scripts.md,permanent,permanent,medium,D-GOV_SCRIPTS code_dedup架构文档,architecture_view,"目录=permanent | 正文临时: log,construction",标题无信号，目录语义: 企业架构永久区（TOGAF 视图+架构模型）（匹配 docs/02_enterprise_architecture/）
docs/02_enterprise_architecture/02_domain_architecture_docs/40_d_intelligence.md,permanent,permanent,medium,D-INTELLIGENCE 上下文管理架构文档,architecture_view,目录=permanent | 正文临时: log,标题无信号，目录语义: 企业架构永久区（TOGAF 视图+架构模型）（匹配 docs/02_enterprise_architecture/）
docs/02_enterprise_architecture/02_domain_architecture_docs/40_d_intelligence_architecture.md,permanent,permanent,medium,D-INTELLIGENCE 上下文管理架构图,architecture_view,目录=permanent,标题无信号，目录语义: 企业架构永久区（TOGAF 视图+架构模型）（匹配 docs/02_enterprise_architecture/）
docs/02_enterprise_architecture/02_domain_architecture_docs/41_d_knowledge.md,permanent,permanent,medium,D-KNOWLEDGE 知识管理架构文档,architecture_view,目录=permanent | 正文永久: blueprint | 正文临时: log,标题无信号，目录语义: 企业架构永久区（TOGAF 视图+架构模型）（匹配 docs/02_enterprise_architecture/）
docs/02_enterprise_architecture/02_domain_architecture_docs/41_d_knowledge_architecture.md,permanent,permanent,medium,D-KNOWLEDGE 知识管理架构图,architecture_view,"目录=permanent | 正文永久: blueprint | 正文临时: research,评估",标题无信号，目录语义: 企业架构永久区（TOGAF 视图+架构模型）（匹配 docs/02_enterprise_architecture/）
docs/02_enterprise_architecture/02_domain_architecture_docs/42_d_ml_serve.md,permanent,permanent,medium,D-ML_SERVE 推理架构文档,architecture_view,"目录=permanent | 正文永久: 规则 | 正文临时: log,note",标题无信号，目录语义: 企业架构永久区（TOGAF 视图+架构模型）（匹配 docs/02_enterprise_architecture/）
docs/02_enterprise_architecture/02_domain_architecture_docs/42_d_ml_serve_architecture.md,permanent,permanent,medium,D-ML_SERVE 推理架构图,architecture_view,目录=permanent | 正文永久: 规则 | 正文临时: note,标题无信号，目录语义: 企业架构永久区（TOGAF 视图+架构模型）（匹配 docs/02_enterprise_architecture/）
docs/02_enterprise_architecture/02_domain_architecture_docs/43_d_ml_train.md,permanent,permanent,medium,D-ML_TRAIN 训练架构文档,architecture_view,目录=permanent | 正文永久: blueprint | 正文临时: log,标题无信号，目录语义: 企业架构永久区（TOGAF 视图+架构模型）（匹配 docs/02_enterprise_architecture/）
docs/02_enterprise_architecture/02_domain_architecture_docs/43_d_ml_train_architecture.md,permanent,permanent,medium,D-ML_TRAIN 训练架构图,architecture_view,目录=permanent | 正文永久: blueprint | 正文临时: note,标题无信号，目录语义: 企业架构永久区（TOGAF 视图+架构模型）（匹配 docs/02_enterprise_architecture/）
docs/02_enterprise_architecture/02_domain_architecture_docs/44_d_pf_alloc.md,permanent,permanent,medium,D-PF_ALLOC 组合分配架构文档,architecture_view,目录=permanent | 正文临时: log,标题无信号，目录语义: 企业架构永久区（TOGAF 视图+架构模型）（匹配 docs/02_enterprise_architecture/）
