library,entry_id,name,class,status,verdict,reason_or_gap,exam_window,signalization,readiness,independence,bonus,priority_score
factor,FCT-MOM-022,主线评分与切换确认,momentum,candidate,值得考,"价量日频可算(kline_daily_hfq 全史); 动量族截面因子, 与 f_mom20 增量预检","2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)","截面 rank → top_n 多头, 增量 IC 对基座预检",3,1,0,11
factor,FCT-MOM-023,板块拥挤度与启动条件,momentum,candidate,值得考,"价量日频可算(kline_daily_hfq 全史); 动量族截面因子, 与 f_mom20 增量预检","2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)","截面 rank → top_n 多头, 增量 IC 对基座预检",3,1,0,11
factor,FCT-MOM-024,亏钱效应扩散量化,momentum,candidate,值得考,"价量日频可算(kline_daily_hfq 全史); 动量族截面因子, 与 f_mom20 增量预检","2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)","截面 rank → top_n 多头, 增量 IC 对基座预检",3,1,0,11
factor,FCT-MOM-025,龙头股成交额占板块比例,momentum,candidate,值得考,"价量日频可算(kline_daily_hfq 全史); 动量族截面因子, 与 f_mom20 增量预检","2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)","截面 rank → top_n 多头, 增量 IC 对基座预检",3,1,0,11
factor,FCT-MOM-026,机构研报覆盖密度,momentum,candidate,值得考,"价量日频可算(kline_daily_hfq 全史); 动量族截面因子, 与 f_mom20 增量预检","2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)","截面 rank → top_n 多头, 增量 IC 对基座预检",3,1,0,11
factor,FCT-MOM-027,牛熊三阶段特征量化,momentum,candidate,值得考,"价量日频可算(kline_daily_hfq 全史); 动量族截面因子, 与 f_mom20 增量预检","2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)","截面 rank → top_n 多头, 增量 IC 对基座预检",3,1,0,11
factor,FCT-MOM-028,行业因子构造与行业轮动模型,momentum,candidate,值得考,"价量日频可算(kline_daily_hfq 全史); 动量族截面因子, 与 f_mom20 增量预检","2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)","截面 rank → top_n 多头, 增量 IC 对基座预检",3,1,0,11
factor,FCT-EVENT-001,议息会议事件,event,candidate,值得考,事件面数据在库(market_pattern_event 2021-09 起/calendar_event/typhoon_track 2004 起),"2021-10..2025-08 (物化起点后, WFA 折法 18m/6m)",事件窗 T+1 可用仓: 事件日历→条件持有窗,2,3,2,14
factor,FCT-EVENT-002,量化监管政策,event,candidate,值得考,事件面数据在库(market_pattern_event 2021-09 起/calendar_event/typhoon_track 2004 起),"2021-10..2025-08 (物化起点后, WFA 折法 18m/6m)",事件窗 T+1 可用仓: 事件日历→条件持有窗,2,3,2,14
factor,FCT-EVENT-003,催化分级,event,candidate,值得考,事件面数据在库(market_pattern_event 2021-09 起/calendar_event/typhoon_track 2004 起),"2021-10..2025-08 (物化起点后, WFA 折法 18m/6m)",事件窗 T+1 可用仓: 事件日历→条件持有窗,2,3,2,14
factor,FCT-EVENT-004,警惕掺水,event,candidate,值得考,事件面数据在库(market_pattern_event 2021-09 起/calendar_event/typhoon_track 2004 起),"2021-10..2025-08 (物化起点后, WFA 折法 18m/6m)",事件窗 T+1 可用仓: 事件日历→条件持有窗,2,3,2,14
factor,FCT-EVENT-005,央行公开市场操作,event,candidate,值得考,事件面数据在库(market_pattern_event 2021-09 起/calendar_event/typhoon_track 2004 起),"2021-10..2025-08 (物化起点后, WFA 折法 18m/6m)",事件窗 T+1 可用仓: 事件日历→条件持有窗,2,3,2,14
factor,FCT-EVENT-006,利率与汇率三指标,event,candidate,值得考,事件面数据在库(market_pattern_event 2021-09 起/calendar_event/typhoon_track 2004 起),"2021-10..2025-08 (物化起点后, WFA 折法 18m/6m)",事件窗 T+1 可用仓: 事件日历→条件持有窗,2,3,2,14
factor,FCT-EVENT-007,IPO 抽血预判,event,candidate,值得考,事件面数据在库(market_pattern_event 2021-09 起/calendar_event/typhoon_track 2004 起),"2021-10..2025-08 (物化起点后, WFA 折法 18m/6m)",事件窗 T+1 可用仓: 事件日历→条件持有窗,2,3,2,14
factor,FCT-EVENT-008,黄金避险因子,knowledge_only,candidate,必死,"知识性条目(经验/纪律记录), 非可考收益因子",,,0,0,0,
factor,FCT-EVENT-009,年报股东信息空窗期与庄股操作四步法,event,candidate,值得考,事件面数据在库(market_pattern_event 2021-09 起/calendar_event/typhoon_track 2004 起),"2021-10..2025-08 (物化起点后, WFA 折法 18m/6m)",事件窗 T+1 可用仓: 事件日历→条件持有窗,2,3,2,14
factor,FCT-EVENT-010,股指期货交割日规则,event,candidate,值得考,事件面数据在库(market_pattern_event 2021-09 起/calendar_event/typhoon_track 2004 起),"2021-10..2025-08 (物化起点后, WFA 折法 18m/6m)",事件窗 T+1 可用仓: 事件日历→条件持有窗,2,3,2,14
factor,FCT-EVENT-011,消息面板块错位=诱多,event,candidate,值得考,事件面数据在库(market_pattern_event 2021-09 起/calendar_event/typhoon_track 2004 起),"2021-10..2025-08 (物化起点后, WFA 折法 18m/6m)",事件窗 T+1 可用仓: 事件日历→条件持有窗,2,3,2,14
factor,FCT-EVENT-012,隔夜全球传导量化,event,candidate,值得考,事件面数据在库(market_pattern_event 2021-09 起/calendar_event/typhoon_track 2004 起),"2021-10..2025-08 (物化起点后, WFA 折法 18m/6m)",事件窗 T+1 可用仓: 事件日历→条件持有窗,2,3,2,14
factor,FCT-EVENT-013,供应链动量,momentum,candidate,值得考,"价量日频可算(kline_daily_hfq 全史); 动量族截面因子, 与 f_mom20 增量预检","2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)","截面 rank → top_n 多头, 增量 IC 对基座预检",3,1,0,11
factor,FCT-EVENT-014,PEAD 财报漂移,event,candidate,值得考,事件面数据在库(market_pattern_event 2021-09 起/calendar_event/typhoon_track 2004 起),"2021-10..2025-08 (物化起点后, WFA 折法 18m/6m)",事件窗 T+1 可用仓: 事件日历→条件持有窗,2,3,2,14
factor,FCT-EVENT-015,衍生品到期 Pinning 效应,event,candidate,值得考,事件面数据在库(market_pattern_event 2021-09 起/calendar_event/typhoon_track 2004 起),"2021-10..2025-08 (物化起点后, WFA 折法 18m/6m)",事件窗 T+1 可用仓: 事件日历→条件持有窗,2,3,2,14
factor,FCT-EVENT-016,利好落地变利空判定,event,candidate,值得考,事件面数据在库(market_pattern_event 2021-09 起/calendar_event/typhoon_track 2004 起),"2021-10..2025-08 (物化起点后, WFA 折法 18m/6m)",事件窗 T+1 可用仓: 事件日历→条件持有窗,2,3,2,14
factor,FCT-EVENT-017,事件因果图与贝叶斯网络推断,event,candidate,值得考,事件面数据在库(market_pattern_event 2021-09 起/calendar_event/typhoon_track 2004 起),"2021-10..2025-08 (物化起点后, WFA 折法 18m/6m)",事件窗 T+1 可用仓: 事件日历→条件持有窗,2,3,2,14
factor,FCT-SENT-006,一致看多见顶,sentiment,candidate,缺数据,"情绪数据积累不足(alt_stock_comment 4 个交易日/人气榜 13 天, 截面因子需 ≥20-60 日)",,,0,0,0,
factor,FCT-SENT-007,炸板率+连板高度+涨停回封时间,sentiment,candidate,必死,"与已消费 regime 信号同源(F23 已在 alt_regime_signal), 挖矿排除令",,,0,0,0,
factor,FCT-SENT-008,市场宽度,sentiment,candidate,缺数据,"情绪数据积累不足(alt_stock_comment 4 个交易日/人气榜 13 天, 截面因子需 ≥20-60 日)",,,0,0,0,
factor,FCT-SENT-009,恐慌指数代理,sentiment,candidate,缺数据,"情绪数据积累不足(alt_stock_comment 4 个交易日/人气榜 13 天, 截面因子需 ≥20-60 日)",,,0,0,0,
factor,FCT-SENT-010,情绪温度体系,sentiment,candidate,缺数据,"情绪数据积累不足(alt_stock_comment 4 个交易日/人气榜 13 天, 截面因子需 ≥20-60 日)",,,0,0,0,
factor,FCT-SENT-011,双冰点信号,sentiment,candidate,缺数据,"情绪数据积累不足(alt_stock_comment 4 个交易日/人气榜 13 天, 截面因子需 ≥20-60 日)",,,0,0,0,
factor,FCT-SENT-012,涨停板情绪量化体系,sentiment,candidate,缺数据,"情绪数据积累不足(alt_stock_comment 4 个交易日/人气榜 13 天, 截面因子需 ≥20-60 日)",,,0,0,0,
factor,FCT-SENT-013,情绪-价格背离指数,sentiment,candidate,缺数据,"情绪数据积累不足(alt_stock_comment 4 个交易日/人气榜 13 天, 截面因子需 ≥20-60 日)",,,0,0,0,
factor,FCT-SENT-014,逼空检测量化,sentiment,candidate,缺数据,"情绪数据积累不足(alt_stock_comment 4 个交易日/人气榜 13 天, 截面因子需 ≥20-60 日)",,,0,0,0,
factor,FCT-SENT-015,新闻情感与另类数据因子体系,sentiment,candidate,缺数据,"情绪数据积累不足(alt_stock_comment 4 个交易日/人气榜 13 天, 截面因子需 ≥20-60 日)",,,0,0,0,
factor,FCT-LIQ-034,融资余额到前低附近,liquidity,candidate,值得考,"价量日频可算(kline_daily_hfq 全史); 流动性族: 换手/ Amihud 截面因子, 量价新信息面","2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)","截面 rank → top_n 多头, 增量 IC 对基座预检",3,1,0,11
factor,FCT-LIQ-035,资金抱团方向,liquidity,candidate,值得考,"价量日频可算(kline_daily_hfq 全史); 流动性族: 换手/ Amihud 截面因子, 量价新信息面","2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)","截面 rank → top_n 多头, 增量 IC 对基座预检",3,1,0,11
factor,FCT-LIQ-036,股东增持信号,event,candidate,值得考,事件面数据在库(market_pattern_event 2021-09 起/calendar_event/typhoon_track 2004 起),"2021-10..2025-08 (物化起点后, WFA 折法 18m/6m)",事件窗 T+1 可用仓: 事件日历→条件持有窗,2,3,2,14
factor,FCT-LIQ-037,跟跌不跟涨,liquidity,candidate,值得考,"价量日频可算(kline_daily_hfq 全史); 流动性族: 换手/ Amihud 截面因子, 量价新信息面","2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)","截面 rank → top_n 多头, 增量 IC 对基座预检",3,1,0,11
factor,FCT-LIQ-038,money_flow 五档拆解,data_asset,candidate,必死,"数据资产登记条目, 非因子",,,0,0,0,
factor,FCT-LIQ-039,tick 级大单拆解,liquidity,candidate,必死,"日内微观结构频率, E4 日频考纲不可回测表达(执行/仓位无法日频化)",,,0,0,0,
factor,FCT-LIQ-040,5 日/10 日累计净流入,liquidity,candidate,值得考,"价量日频可算(kline_daily_hfq 全史); 流动性族: 换手/ Amihud 截面因子, 量价新信息面","2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)","截面 rank → top_n 多头, 增量 IC 对基座预检",3,1,0,11
factor,FCT-LIQ-041,ETF 成交异动,liquidity,candidate,值得考,"价量日频可算(kline_daily_hfq 全史); 流动性族: 换手/ Amihud 截面因子, 量价新信息面","2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)","截面 rank → top_n 多头, 增量 IC 对基座预检",3,1,0,11
factor,FCT-LIQ-042,资金性质五分类,liquidity,candidate,值得考,"价量日频可算(kline_daily_hfq 全史); 流动性族: 换手/ Amihud 截面因子, 量价新信息面","2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)","截面 rank → top_n 多头, 增量 IC 对基座预检",3,1,0,11
factor,FCT-LIQ-043,口径矛盾处理铁律,liquidity,candidate,值得考,"价量日频可算(kline_daily_hfq 全史); 流动性族: 换手/ Amihud 截面因子, 量价新信息面","2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)","截面 rank → top_n 多头, 增量 IC 对基座预检",3,1,0,11
factor,FCT-LIQ-044,大票大单降权 50%,liquidity,candidate,值得考,"价量日频可算(kline_daily_hfq 全史); 流动性族: 换手/ Amihud 截面因子, 量价新信息面","2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)","截面 rank → top_n 多头, 增量 IC 对基座预检",3,1,0,11
factor,FCT-LIQ-045,上涨时小单逆势降权,liquidity,candidate,值得考,"价量日频可算(kline_daily_hfq 全史); 流动性族: 换手/ Amihud 截面因子, 量价新信息面","2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)","截面 rank → top_n 多头, 增量 IC 对基座预检",3,1,0,11
factor,FCT-LIQ-046,IRCF 因子,liquidity,candidate,值得考,"价量日频可算(kline_daily_hfq 全史); 流动性族: 换手/ Amihud 截面因子, 量价新信息面","2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)","截面 rank → top_n 多头, 增量 IC 对基座预检",3,1,0,11
factor,FCT-LIQ-047,3 秒级 Tick 逆势资金流识别,liquidity,candidate,必死,"日内微观结构频率, E4 日频考纲不可回测表达(执行/仓位无法日频化)",,,0,0,0,
factor,FCT-LIQ-048,大盘下跌状态分级,liquidity,candidate,必死,"日内微观结构频率, E4 日频考纲不可回测表达(执行/仓位无法日频化)",,,0,0,0,
factor,FCT-LIQ-049,逆势强度比,liquidity,candidate,值得考,"价量日频可算(kline_daily_hfq 全史); 流动性族: 换手/ Amihud 截面因子, 量价新信息面","2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)","截面 rank → top_n 多头, 增量 IC 对基座预检",3,1,0,11
factor,FCT-LIQ-050,北向资金,liquidity,candidate,值得考,"价量日频可算(kline_daily_hfq 全史); 流动性族: 换手/ Amihud 截面因子, 量价新信息面","2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)","截面 rank → top_n 多头, 增量 IC 对基座预检",3,1,0,11
factor,FCT-LIQ-051,游资快钱 vs 机构建仓区分,liquidity,candidate,值得考,"价量日频可算(kline_daily_hfq 全史); 流动性族: 换手/ Amihud 截面因子, 量价新信息面","2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)","截面 rank → top_n 多头, 增量 IC 对基座预检",3,1,0,11
factor,FCT-LIQ-052,两融余额变化,liquidity,candidate,值得考,"价量日频可算(kline_daily_hfq 全史); 流动性族: 换手/ Amihud 截面因子, 量价新信息面","2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)","截面 rank → top_n 多头, 增量 IC 对基座预检",3,1,0,11
factor,FCT-LIQ-053,大资金炒大票量化逻辑,liquidity,candidate,值得考,"价量日频可算(kline_daily_hfq 全史); 流动性族: 换手/ Amihud 截面因子, 量价新信息面","2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)","截面 rank → top_n 多头, 增量 IC 对基座预检",3,1,0,11
factor,FCT-LIQ-054,尾盘偷袭识别,liquidity,candidate,值得考,"价量日频可算(kline_daily_hfq 全史); 流动性族: 换手/ Amihud 截面因子, 量价新信息面","2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)","截面 rank → top_n 多头, 增量 IC 对基座预检",3,1,0,11
factor,FCT-LIQ-055,断层领先因子,liquidity,candidate,值得考,"价量日频可算(kline_daily_hfq 全史); 流动性族: 换手/ Amihud 截面因子, 量价新信息面","2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)","截面 rank → top_n 多头, 增量 IC 对基座预检",3,1,0,11
factor,FCT-LIQ-056,资金流行为三分法与体制,liquidity,candidate,值得考,"价量日频可算(kline_daily_hfq 全史); 流动性族: 换手/ Amihud 截面因子, 量价新信息面","2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)","截面 rank → top_n 多头, 增量 IC 对基座预检",3,1,0,11
factor,FCT-LIQ-057,逆势强度比公式修订,liquidity,candidate,值得考,"价量日频可算(kline_daily_hfq 全史); 流动性族: 换手/ Amihud 截面因子, 量价新信息面","2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)","截面 rank → top_n 多头, 增量 IC 对基座预检",3,1,0,11
factor,FCT-LIQ-058,融资盘平仓潮信号,liquidity,candidate,值得考,"价量日频可算(kline_daily_hfq 全史); 流动性族: 换手/ Amihud 截面因子, 量价新信息面","2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)","截面 rank → top_n 多头, 增量 IC 对基座预检",3,1,0,11
factor,FCT-LIQ-059,协同交易监管级检测阈值,liquidity,candidate,值得考,"价量日频可算(kline_daily_hfq 全史); 流动性族: 换手/ Amihud 截面因子, 量价新信息面","2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)","截面 rank → top_n 多头, 增量 IC 对基座预检",3,1,0,11
factor,FCT-LIQ-060,Spoofing 检测指标,liquidity,candidate,值得考,"价量日频可算(kline_daily_hfq 全史); 流动性族: 换手/ Amihud 截面因子, 量价新信息面","2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)","截面 rank → top_n 多头, 增量 IC 对基座预检",3,1,0,11
factor,FCT-LIQ-061,假动作模式库,liquidity,candidate,值得考,"价量日频可算(kline_daily_hfq 全史); 流动性族: 换手/ Amihud 截面因子, 量价新信息面","2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)","截面 rank → top_n 多头, 增量 IC 对基座预检",3,1,0,11
factor,FCT-LIQ-062,异质参与者博弈量化,liquidity,candidate,值得考,"价量日频可算(kline_daily_hfq 全史); 流动性族: 换手/ Amihud 截面因子, 量价新信息面","2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)","截面 rank → top_n 多头, 增量 IC 对基座预检",3,1,0,11
factor,FCT-QUAL-001,业绩维因子,quality,candidate,值得考,financial_indicator 38.9 万行含 announce_date(PIT 对齐),"2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)",质量因子截面 rank 多头; 财报公告日滞后对齐禁未来函数,3,2,1,14
factor,FCT-SENT-016,期指基差率,sentiment,candidate,必死,"日内微观结构频率, E4 日频考纲不可回测表达(执行/仓位无法日频化)",,,0,0,0,
factor,FCT-SENT-017,期指基差变化率,sentiment,candidate,必死,"日内微观结构频率, E4 日频考纲不可回测表达(执行/仓位无法日频化)",,,0,0,0,
factor,FCT-SENT-018,期权成交量PCR,sentiment,candidate,必死,"日内微观结构频率, E4 日频考纲不可回测表达(执行/仓位无法日频化)",,,0,0,0,
factor,FCT-SENT-019,300ETF隐含波动率IV_Rank分位,sentiment,candidate,必死,"日内微观结构频率, E4 日频考纲不可回测表达(执行/仓位无法日频化)",,,0,0,0,
factor,FCT-SENT-020,涨跌家数速度breadth_vel,sentiment,candidate,必死,"日内微观结构频率, E4 日频考纲不可回测表达(执行/仓位无法日频化)",,,0,0,0,
factor,FCT-SENT-021,涨停净增速率lu_net_rate,sentiment,candidate,必死,"日内微观结构频率, E4 日频考纲不可回测表达(执行/仓位无法日频化)",,,0,0,0,
factor,FCT-SENT-022,边际炸板率break_rate,sentiment,candidate,必死,"日内微观结构频率, E4 日频考纲不可回测表达(执行/仓位无法日频化)",,,0,0,0,
factor,FCT-SENT-023,护盘背离度guard_ratio,sentiment,candidate,必死,"日内微观结构频率, E4 日频考纲不可回测表达(执行/仓位无法日频化)",,,0,0,0,
factor,FCT-SENT-024,量能外推比volume_ratio,sentiment,candidate,必死,"日内微观结构频率, E4 日频考纲不可回测表达(执行/仓位无法日频化)",,,0,0,0,
factor,FCT-SENT-025,大幅回撤个股数drawdown_count,sentiment,candidate,必死,"日内微观结构频率, E4 日频考纲不可回测表达(执行/仓位无法日频化)",,,0,0,0,
factor,FCT-SENT-026,电风扇速度计rotation_velocity,sentiment,candidate,必死,"日内微观结构频率, E4 日频考纲不可回测表达(执行/仓位无法日频化)",,,0,0,0,
factor,FCT-SENT-027,个股分歧度divergence_stock,sentiment,candidate,必死,"日内微观结构频率, E4 日频考纲不可回测表达(执行/仓位无法日频化)",,,0,0,0,
factor,FCT-SENT-028,涨跌家数二阶加速度breadth_acc,sentiment,candidate,必死,"日内微观结构频率, E4 日频考纲不可回测表达(执行/仓位无法日频化)",,,0,0,0,
factor,FCT-MOM-029,Momentum 20d (code-anchored),momentum,candidate,值得考,"价量日频可算(kline_daily_hfq 全史); 动量族截面因子, 与 f_mom20 增量预检","2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)","截面 rank → top_n 多头, 增量 IC 对基座预检",3,1,0,11
factor,FCT-MOM-030,4 分钟涨速资金异动,momentum,candidate,必死,"日内微观结构频率, E4 日频考纲不可回测表达(执行/仓位无法日频化)",,,0,0,0,
factor,FCT-QUAL-002,Value Factor (code-anchored),value,candidate,缺数据,日频估值历史未回补(daily_valuation 仅 2026-08 起 1.5 个月; stock_valuation 空表),,,0,0,0,
factor,FCT-INTRADAY-029,Intraday VWAP (code-anchored),intraday,candidate,值得考,价量日频可算(kline_daily_hfq 全史); 截面因子,"2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)","截面 rank → top_n 多头, 增量 IC 对基座预检",3,1,0,11
factor,FCT-INTRADAY-030,Intraday Close (code-anchored),intraday,candidate,值得考,价量日频可算(kline_daily_hfq 全史); 截面因子,"2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)","截面 rank → top_n 多头, 增量 IC 对基座预检",3,1,0,11
factor,FCT-FQ-001,应计因子（Sloan）,quality,experimental,值得考,financial_indicator 38.9 万行含 announce_date(PIT 对齐),"2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)",质量因子截面 rank 多头; 财报公告日滞后对齐禁未来函数,3,2,1,14
factor,FCT-FQ-002,现金流实现率,quality,experimental,值得考,financial_indicator 38.9 万行含 announce_date(PIT 对齐),"2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)",质量因子截面 rank 多头; 财报公告日滞后对齐禁未来函数,3,2,1,14
factor,FCT-FQ-003,GPOA 毛利率资产比,quality,deprecated,必死,已退役条目,,,0,0,0,
factor,FCT-FQ-004,单季盈利变化 ΔROEq,quality,experimental,值得考,financial_indicator 38.9 万行含 announce_date(PIT 对齐),"2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)",质量因子截面 rank 多头; 财报公告日滞后对齐禁未来函数,3,2,1,14
factor,FCT-GR-001,单季营收同比,momentum,experimental,值得考,"价量日频可算(kline_daily_hfq 全史); 动量族截面因子, 与 f_mom20 增量预检","2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)","截面 rank → top_n 多头, 增量 IC 对基座预检",3,1,0,11
factor,FCT-GR-002,盈利加速度,momentum,candidate,值得考,"价量日频可算(kline_daily_hfq 全史); 动量族截面因子, 与 f_mom20 增量预检","2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)","截面 rank → top_n 多头, 增量 IC 对基座预检",3,1,0,11
factor,FCT-FQ-005,信息质量代理,quality,candidate,值得考,financial_indicator 38.9 万行含 announce_date(PIT 对齐),"2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)",质量因子截面 rank 多头; 财报公告日滞后对齐禁未来函数,3,2,1,14
factor,FCT-FQ-006,Piotroski F-Score,quality,candidate,值得考,financial_indicator 38.9 万行含 announce_date(PIT 对齐),"2020-01..2025-08 (WFA8折 24m/6m, OOS=2024-01+, IS=2020-2023)",质量因子截面 rank 多头; 财报公告日滞后对齐禁未来函数,3,2,1,14
factor,FCT-EXP-001,一致预期EP,expectations,candidate,值得考,consensus_daily_repaired 1.66M 行(2017-01..2026-09) 日频可得,"2017-07..2025-08 (consensus 2017-01 起, 预热后)",一致预期变化/预期差截面 rank 多头; PIT 用 last_report_date 滞后对齐,3,3,2,17
factor,FCT-EXP-002,修正动量,expectations,candidate,值得考,consensus_daily_repaired 1.66M 行(2017-01..2026-09) 日频可得,"2017-07..2025-08 (consensus 2017-01 起, 预热后)",一致预期变化/预期差截面 rank 多头; PIT 用 last_report_date 滞后对齐,3,3,2,17
factor,FCT-EXP-003,修正广度,expectations,candidate,值得考,consensus_daily_repaired 1.66M 行(2017-01..2026-09) 日频可得,"2017-07..2025-08 (consensus 2017-01 起, 预热后)",一致预期变化/预期差截面 rank 多头; PIT 用 last_report_date 滞后对齐,3,3,2,17
factor,FCT-EXP-004,异常覆盖,expectations,candidate,值得考,consensus_daily_repaired 1.66M 行(2017-01..2026-09) 日频可得,"2017-07..2025-08 (consensus 2017-01 起, 预热后)",一致预期变化/预期差截面 rank 多头; PIT 用 last_report_date 滞后对齐,3,3,2,17
factor,FCT-EXP-005,分歧度,expectations,candidate,值得考,consensus_daily_repaired 1.66M 行(2017-01..2026-09) 日频可得,"2017-07..2025-08 (consensus 2017-01 起, 预热后)",一致预期变化/预期差截面 rank 多头; PIT 用 last_report_date 滞后对齐,3,3,2,17
factor,FCT-EXP-006,评级动量,expectations,candidate,值得考,consensus_daily_repaired 1.66M 行(2017-01..2026-09) 日频可得,"2017-07..2025-08 (consensus 2017-01 起, 预热后)",一致预期变化/预期差截面 rank 多头; PIT 用 last_report_date 滞后对齐,3,3,2,17
